iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,population,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
AFG,Asia,Afghanistan,2022-05-31,180123,0,64.143,7701,0,0.571,4438.84,0.0,1.581,189.779,0.0,0.014,1.21,,,,,,,,,,,,,435.0,0.011,0.1892,5.3,tests performed,,,,,,5899.0,,,,,143.0,5495.0,0.013,11.11,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772,,,,
AFG,Asia,Afghanistan,2022-06-01,180123,0,64.143,7701,0,0.571,4438.84,0.0,1.581,189.779,0.0,0.014,1.2,,,,,,,,,,,,,435.0,0.011,0.1918,5.2,tests performed,6171652,5456919,4807917,,,5899.0,15.01,13.27,11.69,,143.0,5495.0,0.013,11.11,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772,,,,
AFG,Asia,Afghanistan,2022-06-02,180123,0,64.143,7701,0,0.571,4438.84,0.0,1.581,189.779,0.0,0.014,1.19,,,,,,,,,,,,,435.0,0.011,0.225,4.4,tests performed,,,,,,6318.0,,,,,154.0,5896.0,0.014,11.11,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772,,,,
AFG,Asia,Afghanistan,2022-06-03,180123,0,64.143,7701,0,0.571,4438.84,0.0,1.581,189.779,0.0,0.014,1.18,,,,,,,,,,,,,435.0,0.011,0.1635,6.1,tests performed,,,,,,6736.0,,,,,164.0,6298.0,0.015,11.11,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772,,,,
AFG,Asia,Afghanistan,2022-06-04,180123,0,64.143,7701,0,0.571,4438.84,0.0,1.581,189.779,0.0,0.014,1.17,,,,,,,,,,,,,435.0,0.011,0.1619,6.2,tests performed,,,,,,7154.0,,,,,174.0,6699.0,0.016,11.11,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772,,,,
AFG,Asia,Afghanistan,2022-06-05,180618,495,70.714,7709,8,1.143,4451.038,12.198,1.743,189.976,0.197,0.028,1.16,,,,,,,,,,,,,435.0,0.011,0.1448,6.9,tests performed,,,,,,7572.0,,,,,184.0,7100.0,0.017,11.11,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772,,,,
AFG,Asia,Afghanistan,2022-06-06,180618,0,70.714,7709,0,1.143,4451.038,0.0,1.743,189.976,0.0,0.028,1.16,,,,,,,,,,,,,435.0,0.011,0.1409,7.1,tests performed,,,,,,7990.0,,,,,194.0,7501.0,0.018,11.11,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772,,,,
AFG,Asia,Afghanistan,2022-06-07,180618,0,70.714,7709,0,1.143,4451.038,0.0,1.743,189.976,0.0,0.028,1.16,,,,,,,,,,,,,435.0,0.011,0.1294,7.7,tests performed,,,,,,8408.0,,,,,204.0,7903.0,0.019,11.11,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772,,,,
AFG,Asia,Afghanistan,2022-06-08,180618,0,70.714,7709,0,1.143,4451.038,0.0,1.743,189.976,0.0,0.028,1.16,,,,,,,,,,,,,435.0,0.011,0.1199,8.3,tests performed,,,,,,8826.0,,,,,215.0,8304.0,0.02,11.11,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772,,,,
AFG,Asia,Afghanistan,2022-06-09,180618,0,70.714,7709,0,1.143,4451.038,0.0,1.743,189.976,0.0,0.028,1.17,,,,,,,,,,,,,435.0,0.011,0.113,8.9,tests performed,,,,,,8826.0,,,,,215.0,8304.0,0.02,11.11,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772,,,,
AFG,Asia,Afghanistan,2022-06-10,180618,0,70.714,7709,0,1.143,4451.038,0.0,1.743,189.976,0.0,0.028,1.18,,,,,,,,,,,,,435.0,0.011,0.092,10.9,tests performed,,,,,,8826.0,,,,,215.0,8304.0,0.02,11.11,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772,,,,
AFG,Asia,Afghanistan,2022-06-11,180618,0,70.714,7709,0,1.143,4451.038,0.0,1.743,189.976,0.0,0.028,1.19,,,,,,,,,,,,,435.0,0.011,0.0818,12.2,tests performed,,,,,,8826.0,,,,,215.0,8304.0,0.02,11.11,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772,,,,
AFG,Asia,Afghanistan,2022-06-12,181033,415,59.286,7709,0,0.0,4461.265,10.227,1.461,189.976,0.0,0.0,1.2,,,,,,,,,,,,,435.0,0.011,0.0818,12.2,tests performed,,,,,,8826.0,,,,,215.0,8304.0,0.02,11.11,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772,,,,
AFG,Asia,Afghanistan,2022-06-13,181033,0,59.286,7709,0,0.0,4461.265,0.0,1.461,189.976,0.0,0.0,1.22,,,,,,,,,,,,,435.0,0.011,0.1419,7.0,tests performed,,,,,,8826.0,,,,,215.0,8304.0,0.02,11.11,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772,,,,
AFG,Asia,Afghanistan,2022-06-14,181033,0,59.286,7709,0,0.0,4461.265,0.0,1.461,189.976,0.0,0.0,1.22,,,,,,,,,,,,,435.0,0.011,0.1435,7.0,tests performed,,,,,,8826.0,,,,,215.0,8304.0,0.02,11.11,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772,,,,
AFG,Asia,Afghanistan,2022-06-15,181033,0,59.286,7709,0,0.0,4461.265,0.0,1.461,189.976,0.0,0.0,1.21,,,,,,,,,,,,,435.0,0.011,0.1484,6.7,tests performed,6295222,5573175,4923085,,,8826.0,15.31,13.55,11.97,,215.0,8304.0,0.02,11.11,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772,,,,
AFG,Asia,Afghanistan,2022-06-16,181033,0,59.286,7709,0,0.0,4461.265,0.0,1.461,189.976,0.0,0.0,1.21,,,,,,,,,,,,,435.0,0.011,0.1974,5.1,tests performed,,,,,,9011.0,,,,,219.0,8459.0,0.021,11.11,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772,,,,
AFG,Asia,Afghanistan,2022-06-17,181033,0,59.286,7709,0,0.0,4461.265,0.0,1.461,189.976,0.0,0.0,1.19,,,,,,,,,,,,,435.0,0.011,0.22,4.5,tests performed,,,,,,9195.0,,,,,224.0,8615.0,0.021,11.11,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772,,,,
AFG,Asia,Afghanistan,2022-06-18,181033,0,59.286,7709,0,0.0,4461.265,0.0,1.461,189.976,0.0,0.0,1.18,,,,,,,,,,,,,435.0,0.011,0.2332,4.3,tests performed,,,,,,9380.0,,,,,228.0,8770.0,0.021,11.11,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772,,,,
AFG,Asia,Afghanistan,2022-06-19,181574,541,77.286,7713,4,0.571,4474.598,13.332,1.905,190.074,0.099,0.014,1.17,,,,,,,,,,,,,435.0,0.011,0.2634,3.8,tests performed,,,,,,9565.0,,,,,233.0,8925.0,0.022,11.11,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772,,,,
AFG,Asia,Afghanistan,2022-06-20,181574,0,77.286,7713,0,0.571,4474.598,0.0,1.905,190.074,0.0,0.014,1.15,,,,,,,,,,,,,435.0,0.011,0.1987,5.0,tests performed,,,,,,9749.0,,,,,237.0,9081.0,0.022,11.11,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772,,,,
AFG,Asia,Afghanistan,2022-06-21,181574,0,77.286,7713,0,0.571,4474.598,0.0,1.905,190.074,0.0,0.014,1.14,,,,,,,,,,,,,435.0,0.011,0.2069,4.8,tests performed,6355931,5629522,4979930,,,9934.0,15.45,13.69,12.11,,242.0,9236.0,0.022,11.11,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772,,,,
AFG,Asia,Afghanistan,2022-06-22,181574,0,77.286,7713,0,0.571,4474.598,0.0,1.905,190.074,0.0,0.014,1.14,,,,,,,,,,,,,435.0,0.011,0.222,4.5,tests performed,,,,,,9924.0,,,,,241.0,9379.0,0.023,11.11,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772,,,,
AFG,Asia,Afghanistan,2022-06-23,181574,0,77.286,7713,0,0.571,4474.598,0.0,1.905,190.074,0.0,0.014,1.13,,,,,,,,,994894,,24.811,,435.0,0.011,0.1714,5.8,tests performed,,,,,,9729.0,,,,,237.0,9367.0,0.023,11.11,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772,,,,
AFG,Asia,Afghanistan,2022-06-24,181574,0,77.286,7713,0,0.571,4474.598,0.0,1.905,190.074,0.0,0.014,1.12,,,,,,,,,,,,,,,,,,,,,,,9535.0,,,,,232.0,9355.0,0.023,11.11,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772,,,,
AFG,Asia,Afghanistan,2022-06-25,181574,0,77.286,7713,0,0.571,4474.598,0.0,1.905,190.074,0.0,0.014,1.12,,,,,,,,,,,,,,,,,,,,,,,9341.0,,,,,227.0,9343.0,0.023,11.11,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772,,,,
AFG,Asia,Afghanistan,2022-06-26,182072,498,71.143,7717,4,0.571,4486.87,12.272,1.753,190.173,0.099,0.014,1.12,,,,,,,,,,,,,,,,,,,,,,,9146.0,,,,,222.0,9331.0,0.023,11.11,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772,,,,
AFG,Asia,Afghanistan,2022-06-27,182072,0,71.143,7717,0,0.571,4486.87,0.0,1.753,190.173,0.0,0.014,1.12,,,,,,,,,,,,,,,,,,6408475,,,,,8952.0,15.58,,,,218.0,9319.0,0.023,11.11,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772,,,,
AFG,Asia,Afghanistan,2022-06-28,182072,0,71.143,7717,0,0.571,4486.87,0.0,1.753,190.173,0.0,0.014,1.12,,,,,,,,,,,,,,,,,,,,,,,9263.0,,,,,225.0,9307.0,0.023,11.11,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772,,,,
AFG,Asia,Afghanistan,2022-06-29,182072,0,71.143,7717,0,0.571,4486.87,0.0,1.753,190.173,0.0,0.014,1.11,,,,,,,,,,,,,,,,,,,,,,,9768.0,,,,,237.0,9307.0,0.023,11.11,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772,,,,
AFG,Asia,Afghanistan,2022-06-30,182072,0,71.143,7717,0,0.571,4486.87,0.0,1.753,190.173,0.0,0.014,1.11,,,,,,,,,,,,,,,,,,6445359,5713284,5064430,,,10273.0,15.67,13.89,12.31,,250.0,9307.0,0.023,11.11,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772,,,,
AFG,Asia,Afghanistan,2022-07-01,182072,0,71.143,7717,0,0.571,4486.87,0.0,1.753,190.173,0.0,0.014,1.11,,,,,,,,,,,,,,,,,,,,,,,9676.0,,,,,235.0,8577.0,0.021,11.11,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772,,,,
AFG,Asia,Afghanistan,2022-07-02,182072,0,71.143,7717,0,0.571,4486.87,0.0,1.753,190.173,0.0,0.014,1.11,,,,,,,,,,,,,,,,,,,,,,,9078.0,,,,,221.0,7848.0,0.019,11.11,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772,,,,
AFG,Asia,Afghanistan,2022-07-03,182643,571,81.571,7724,7,1.0,4500.942,14.071,2.01,190.345,0.173,0.025,1.11,,,,,,,,,,,,,,,,,,,,,,,8481.0,,,,,206.0,7119.0,0.017,11.11,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772,,,,
AFG,Asia,Afghanistan,2022-07-04,182643,0,81.571,7724,0,1.0,4500.942,0.0,2.01,190.345,0.0,0.025,1.11,,,,,,,,,,,,,,,,,,,,,,,7884.0,,,,,192.0,6389.0,0.016,11.11,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772,,,,
AFG,Asia,Afghanistan,2022-07-05,182643,0,81.571,7724,0,1.0,4500.942,0.0,2.01,190.345,0.0,0.025,1.11,,,,,,,,,,,,,,,,,,,,,,,6781.0,,,,,165.0,5660.0,0.014,11.11,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772,,,,
AFG,Asia,Afghanistan,2022-07-06,182643,0,81.571,7724,0,1.0,4500.942,0.0,2.01,190.345,0.0,0.025,1.12,,,,,,,,,,,,,,,,,,,,,,,5678.0,,,,,138.0,4930.0,0.012,11.11,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772,,,,
AFG,Asia,Afghanistan,2022-07-07,182643,0,81.571,7724,0,1.0,4500.942,0.0,2.01,190.345,0.0,0.025,1.12,,,,,,,,,,,,,,,,,,,,,,,4575.0,,,,,111.0,4201.0,0.01,11.11,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772,,,,
AFG,Asia,Afghanistan,2022-07-08,182643,0,81.571,7724,0,1.0,4500.942,0.0,2.01,190.345,0.0,0.025,1.12,,,,,,,,,,,,,,,,,,,,,,,4575.0,,,,,111.0,4201.0,0.01,11.11,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772,,,,
AFG,Asia,Afghanistan,2022-07-09,182643,0,81.571,7724,0,1.0,4500.942,0.0,2.01,190.345,0.0,0.025,1.11,,,,,,,,,,,,,,,,,,,,,,,4575.0,,,,,111.0,4201.0,0.01,11.11,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772,,,,
AFG,Asia,Afghanistan,2022-07-10,183219,576,82.286,7727,3,0.429,4515.136,14.195,2.028,190.419,0.074,0.011,1.11,,,,,,,,,,,,,,,,,,6491111,5755294,5105618,,,4575.0,15.78,13.99,12.41,,111.0,4201.0,0.01,11.11,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772,,,,
AFG,Asia,Afghanistan,2022-07-11,183219,0,82.286,7727,0,0.429,4515.136,0.0,2.028,190.419,0.0,0.011,1.11,,,,,,,,,,,,,,,,,,,,,,,8324.0,,,,,202.0,7970.0,0.019,11.11,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772,,,,
AFG,Asia,Afghanistan,2022-07-12,183219,0,82.286,7727,0,0.429,4515.136,0.0,2.028,190.419,0.0,0.011,1.12,,,,,,,,,,,,,,,,,,,,,,,12073.0,,,,,294.0,11740.0,0.029,11.11,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772,,,,
AFG,Asia,Afghanistan,2022-07-13,183219,0,82.286,7727,0,0.429,4515.136,0.0,2.028,190.419,0.0,0.011,1.14,,,,,,,,,,,,,,,,,,,,,,,15822.0,,,,,385.0,15509.0,0.038,11.11,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772,,,,
AFG,Asia,Afghanistan,2022-07-14,183219,0,82.286,7727,0,0.429,4515.136,0.0,2.028,190.419,0.0,0.011,1.16,,,,,,,,,,,,,,,,,,,,,,,19572.0,,,,,476.0,19279.0,0.047,11.11,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772,,,,
AFG,Asia,Afghanistan,2022-07-15,183219,0,82.286,7727,0,0.429,4515.136,0.0,2.028,190.419,0.0,0.011,1.18,,,,,,,,,,,,,,,,,,,,,,,23321.0,,,,,567.0,23048.0,0.056,11.11,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772,,,,
AFG,Asia,Afghanistan,2022-07-16,183219,0,82.286,7727,0,0.429,4515.136,0.0,2.028,190.419,0.0,0.011,1.2,,,,,,,,,,,,,,,,,,,,,,,27070.0,,,,,658.0,26818.0,0.065,11.11,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772,,,,
AFG,Asia,Afghanistan,2022-07-17,183450,231,33.0,7730,3,0.429,4520.828,5.693,0.813,190.493,0.074,0.011,1.23,,,,,,,,,,,,,,,,,,6706843,5969406,5309804,,,30819.0,16.31,14.51,12.91,,749.0,30587.0,0.074,11.11,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772,,,,
AFG,Asia,Afghanistan,2022-07-18,183450,0,33.0,7730,0,0.429,4520.828,0.0,0.813,190.493,0.0,0.011,1.24,,,,,,,,,,,,,,,,,,,,,,,110573.0,,,,,2688.0,109793.0,0.267,11.11,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772,,,,
AFG,Asia,Afghanistan,2022-07-19,183450,0,33.0,7730,0,0.429,4520.828,0.0,0.813,190.493,0.0,0.011,1.25,,,,,,,,,,,,,,,,,,7885045,7139453,6422705,,,190328.0,19.17,17.36,15.62,,4628.0,188998.0,0.46,11.11,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772,,,,
AFG,Asia,Afghanistan,2022-07-20,183450,0,33.0,7730,0,0.429,4520.828,0.0,0.813,190.493,0.0,0.011,1.26,,,,,,,,,,,,,,,,,,,,,,,188703.0,,,,,4588.0,187401.0,0.456,11.11,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772,,,,
AFG,Asia,Afghanistan,2022-07-21,183450,0,33.0,7730,0,0.429,4520.828,0.0,0.813,190.493,0.0,0.011,1.26,,,,,,,,,,,,,,,,,,,,,,,187078.0,,,,,4549.0,185803.0,0.452,11.11,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772,,,,
AFG,Asia,Afghanistan,2022-07-22,183450,0,33.0,7730,0,0.429,4520.828,0.0,0.813,190.493,0.0,0.011,1.26,,,,,,,,,,,,,,,,,,,,,,,185454.0,,,,,4509.0,184206.0,0.448,11.11,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772,,,,
AFG,Asia,Afghanistan,2022-07-23,183450,0,33.0,7730,0,0.429,4520.828,0.0,0.813,190.493,0.0,0.011,1.25,,,,,,,,,,,,,,,,,,,,,,,183829.0,,,,,4470.0,182609.0,0.444,11.11,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772,,,,
AFG,Asia,Afghanistan,2022-07-24,184474,1024,146.286,7738,8,1.143,4546.064,25.235,3.605,190.69,0.197,0.028,1.25,,,,,,,,,,,,,,,,,,,,,,,182204.0,,,,,4430.0,181012.0,0.44,11.11,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772,,,,
AFG,Asia,Afghanistan,2022-07-25,184474,0,146.286,7738,0,1.143,4546.064,0.0,3.605,190.69,0.0,0.028,1.25,,,,,,,,,,,,,,,,,,,,,,,100824.0,,,,,2451.0,100209.0,0.244,11.11,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772,,,,
AFG,Asia,Afghanistan,2022-07-26,184474,0,146.286,7738,0,1.143,4546.064,0.0,3.605,190.69,0.0,0.028,1.24,,,,,,,,,,,,,,,,,,,,,,,19445.0,,,,,473.0,19407.0,0.047,11.11,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772,,,,
AFG,Asia,Afghanistan,2022-07-27,184474,0,146.286,7738,0,1.143,4546.064,0.0,3.605,190.69,0.0,0.028,1.23,,,,,,,,,,,,,,,,,,8040605,7294709,6571487,,,19445.0,19.55,17.74,15.98,,473.0,19407.0,0.047,11.11,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772,,,,
AFG,Asia,Afghanistan,2022-07-28,184474,0,146.286,7738,0,1.143,4546.064,0.0,3.605,190.69,0.0,0.028,1.22,,,,,,,,,,,,,,,,,,,,,,,39813.0,,,,,968.0,39644.0,0.096,11.11,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772,,,,
AFG,Asia,Afghanistan,2022-07-29,184474,0,146.286,7738,0,1.143,4546.064,0.0,3.605,190.69,0.0,0.028,1.22,,,,,,,,,,,,,,,,,,,,,,,60182.0,,,,,1463.0,59881.0,0.146,11.11,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772,,,,
AFG,Asia,Afghanistan,2022-07-30,184474,0,146.286,7738,0,1.143,4546.064,0.0,3.605,190.69,0.0,0.028,1.22,,,,,,,,,,,,,,,,,,,,,,,80550.0,,,,,1958.0,80118.0,0.195,11.11,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772,,,,
AFG,Asia,Afghanistan,2022-07-31,185580,1106,158.0,7747,9,1.286,4573.319,27.256,3.894,190.912,0.222,0.032,1.22,,,,,,,,,,,,,,,,,,,,,,,100918.0,,,,,2454.0,100355.0,0.244,11.11,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772,,,,
AFG,Asia,Afghanistan,2022-08-01,185580,0,158.0,7747,0,1.286,4573.319,0.0,3.894,190.912,0.0,0.032,1.21,,,,,,,,,,,,,,,,,,,,,,,121287.0,,,,,2949.0,120592.0,0.293,11.11,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772,,,,
AFG,Asia,Afghanistan,2022-08-02,185580,0,158.0,7747,0,1.286,4573.319,0.0,3.894,190.912,0.0,0.032,1.21,,,,,,,,,,,,,,,,,,,,,,,141655.0,,,,,3444.0,140829.0,0.342,11.11,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772,,,,
AFG,Asia,Afghanistan,2022-08-03,185580,0,158.0,7747,0,1.286,4573.319,0.0,3.894,190.912,0.0,0.032,1.21,,,,,,,,,,,,,,,,,,,,,,,162023.0,,,,,3939.0,161066.0,0.392,11.11,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772,,,,
AFG,Asia,Afghanistan,2022-08-04,185580,0,158.0,7747,0,1.286,4573.319,0.0,3.894,190.912,0.0,0.032,1.21,,,,,,,,,,,,,,,,,,,,,,,162023.0,,,,,3939.0,161066.0,0.392,11.11,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772,,,,
AFG,Asia,Afghanistan,2022-08-05,185580,0,158.0,7747,0,1.286,4573.319,0.0,3.894,190.912,0.0,0.032,1.2,,,,,,,,,,,,,,,,,,,,,,,162023.0,,,,,3939.0,161066.0,0.392,11.11,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772,,,,
AFG,Asia,Afghanistan,2022-08-06,185580,0,158.0,7747,0,1.286,4573.319,0.0,3.894,190.912,0.0,0.032,1.19,,,,,,,,,,,,,,,,,,,,,,,162023.0,,,,,3939.0,161066.0,0.392,11.11,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772,,,,
AFG,Asia,Afghanistan,2022-08-07,187046,1466,209.429,7752,5,0.714,4609.446,36.127,5.161,191.035,0.123,0.018,1.18,,,,,,,,,,,,,,,,,,9822860,9066437,8272846,,,162023.0,23.88,22.04,20.11,,3939.0,161066.0,0.392,11.11,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772,,,,
AFG,Asia,Afghanistan,2022-08-08,187046,0,209.429,7752,0,0.714,4609.446,0.0,5.161,191.035,0.0,0.018,1.17,,,,,,,,,,,,,,,,,,,,,,,163767.0,,,,,3982.0,162847.0,0.396,11.11,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772,,,,
AFG,Asia,Afghanistan,2022-08-09,187046,0,209.429,7752,0,0.714,4609.446,0.0,5.161,191.035,0.0,0.018,1.16,,,,,,,,,,,,,,,,,,,,,,,165511.0,,,,,4024.0,164628.0,0.4,11.11,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772,,,,
AFG,Asia,Afghanistan,2022-08-10,187046,0,209.429,7752,0,0.714,4609.446,0.0,5.161,191.035,0.0,0.018,1.15,,,,,,,,,,,,,,,,,,,,,,,167254.0,,,,,4067.0,166409.0,0.405,11.11,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772,,,,
AFG,Asia,Afghanistan,2022-08-11,187046,0,209.429,7752,0,0.714,4609.446,0.0,5.161,191.035,0.0,0.018,1.14,,,,,,,,,,,,,,,,,,,,,,,168998.0,,,,,4109.0,168190.0,0.409,11.11,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772,,,,
